window_idx,satellite_name,satellite_index,peak_alt_deg,range_min_km,range_max_km,peak_abs_jy,mean_abs_jy,emission_type
3,,2831,85.20602167787125,557.3814998067945,12184.413413738519,436867974210091.75,124137964731.15903,literature_parameterized_uemr_template_not_proprietary_waveform
3,,2832,85.18526701622366,557.5703422856263,12184.523343532815,437231810382597.0,124248551697.02708,literature_parameterized_uemr_template_not_proprietary_waveform
3,,2827,85.17026794598611,557.5672411114487,12185.262209602704,439490448349480.8,124946530676.56769,literature_parameterized_uemr_template_not_proprietary_waveform
3,,2829,85.16360412023471,557.5202884751883,12185.921165099251,441558854341611.5,125585843327.82216,literature_parameterized_uemr_template_not_proprietary_waveform
3,,2828,85.02980653993117,557.6394694682384,12187.333872418516,445507906525217.7,126811340330.2209,literature_parameterized_uemr_template_not_proprietary_waveform
3,,3549,83.88832528331888,558.8183127388386,11931.849819283605,61246772685934.875,14080747315.781488,literature_parameterized_uemr_template_not_proprietary_waveform
3,,3547,83.85485257442637,558.8989891390593,11932.017336992216,61351292074305.055,14106672679.651058,literature_parameterized_uemr_template_not_proprietary_waveform
3,,3548,83.85485257442637,558.8989891390593,11932.017336992216,61351292074305.055,14106672679.651058,literature_parameterized_uemr_template_not_proprietary_waveform
3,,3550,83.7831285557507,559.1361638033048,11933.955531950587,62247327723858.375,14329386991.27242,literature_parameterized_uemr_template_not_proprietary_waveform
3,,3551,83.77150067156649,559.0858682199097,11933.89317752663,62206192115875.69,14319334676.115799,literature_parameterized_uemr_template_not_proprietary_waveform
3,,3546,83.74455810053823,558.8815392777817,11934.099803935675,62213608737517.68,14321937401.619787,literature_parameterized_uemr_template_not_proprietary_waveform
3,,2909,83.2452438074993,559.7632593509089,12912.759138579091,6.802554251814021e+16,33887775475268.547,literature_parameterized_uemr_template_not_proprietary_waveform
3,,2910,83.20555433787908,559.9037224623357,12912.891108633166,6.8119202547308504e+16,33941580158595.445,literature_parameterized_uemr_template_not_proprietary_waveform
3,,2914,83.19916167907704,559.8887018175843,12912.987618316589,6.816950960679256e+16,33970887017516.066,literature_parameterized_uemr_template_not_proprietary_waveform
3,,2915,83.19206268817663,559.8888779092646,12913.028064568061,6.819261523622174e+16,33984120068851.64,literature_parameterized_uemr_template_not_proprietary_waveform
