window_idx,i,j,satellite_i,satellite_j,peak_coherence,peak_delay_ns,mean_coherence,p95_coherence
8,1,20,,,0.23192333827250233,-3674.6666666666665,0.08308688308916751,0.11763459765379797
8,1,21,,,0.23180489694011985,-3674.6666666666665,0.08295485057389716,0.1174689785912471
8,1,22,,,0.2996887399919124,3642.6666666666665,0.11527976373376865,0.16186042772751566
8,1,23,,,0.2996887399919124,3642.6666666666665,0.11527976373376865,0.16186042772751566
8,1,24,,,0.29982124927144393,3642.6666666666665,0.1153210737180816,0.1619172376778394
8,1,25,,,0.29983927397003757,3642.6666666666665,0.11532956725350375,0.16192861873266212
8,1,26,,,0.2998877493574005,3642.6666666666665,0.11533480043673805,0.16193679865146776
8,1,27,,,0.29986790270078034,3642.6666666666665,0.11532196774770363,0.16191926821219751
8,1,28,,,0.30887078278654373,3642.6666666666665,0.1136522204524008,0.16047304829036
8,1,29,,,0.3088903784406557,3642.6666666666665,0.11365820646863116,0.1604821318115029
8,1,30,,,0.3088989825687804,3642.6666666666665,0.11365532585583316,0.16048121658216455
8,1,31,,,0.3088750397336731,3642.6666666666665,0.11363283778405227,0.16045584281479927
8,1,32,,,0.7579248060794755,3637.3333333333335,0.4113630602558133,0.518959087919121
8,1,33,,,0.7579248060794755,3637.3333333333335,0.4113630602558133,0.518959087919121
8,1,34,,,0.760699382198255,3637.3333333333335,0.4103985858497478,0.5179809136232764
8,1,35,,,0.7609481784267882,3637.3333333333335,0.41032583749269474,0.5179093659733196
8,1,36,,,0.7609481784267882,3637.3333333333335,0.41032583749269474,0.5179093659733196
8,1,37,,,0.7613426398496558,3637.3333333333335,0.41022606245968896,0.517817196163024
8,1,38,,,1.602080105276743e-20,3642.6666666666665,3.0258260243739116e-21,6.135002025464485e-21
8,1,39,,,1.5943252251224995e-20,3642.6666666666665,3.0286501016612955e-21,6.074498924934118e-21
8,1,40,,,1.5943252251224995e-20,3642.6666666666665,3.0286501016612955e-21,6.074498924934118e-21
8,1,41,,,1.5801110997977855e-20,3642.6666666666665,3.0036476591385632e-21,6.0672701422360175e-21
8,1,42,,,1.5845962902280466e-20,3642.6666666666665,2.9958819269414565e-21,6.069608687440738e-21
8,1,43,,,1.5845962902280466e-20,3642.6666666666665,2.9958819269414565e-21,6.069608687440738e-21
8,1,44,,,0.26938438819508803,3642.6666666666665,0.08794723311374653,0.13042475564772227
8,1,45,,,0.2694675767965995,3642.6666666666665,0.08798310978210794,0.13046888678246835
8,1,46,,,0.26953630228627956,3642.6666666666665,0.08801398489368646,0.13050568622035608
8,1,47,,,0.2694616945203115,3642.6666666666665,0.08797955519304869,0.13046545645051003
8,1,48,,,0.35709799344251253,3642.6666666666665,0.04758657607939545,0.08206230667658704
8,1,49,,,0.35689673286977797,3642.6666666666665,0.047806969560744705,0.08201840726556346
8,2,3,,,0.9999989963965534,1002.6666666666665,0.999998499002222,0.9999988595081408
8,2,4,,,1.0061556927221125e-19,-3642.6666666666665,1.906448828591644e-20,3.96918006473041e-20
8,2,5,,,1.0061556927221125e-19,-3642.6666666666665,1.906448828591644e-20,3.96918006473041e-20
8,2,6,,,1.0349087734704058e-19,-3642.6666666666665,2.7098309635302373e-20,5.68650584374533e-20
8,2,7,,,1.0298199351795351e-19,-3642.6666666666665,2.472138998247997e-20,5.2915099325106e-20
8,2,8,,,1.0323075811928135e-19,-3642.6666666666665,2.861342056407665e-20,6.028636160032423e-20
8,2,9,,,1.0323075811928135e-19,-3642.6666666666665,2.861342056407665e-20,6.028636160032423e-20
8,2,10,,,2.7562190953919184e-20,-3615.9999999999995,3.870280898754805e-21,1.0128211315299162e-20
8,2,11,,,2.685250290885705e-20,-3615.9999999999995,3.8815336282393034e-21,9.97732520043492e-21
8,2,12,,,2.685250290885705e-20,-3615.9999999999995,3.8815336282393034e-21,9.97732520043492e-21
8,2,13,,,2.6049728999230894e-20,-3621.3333333333335,3.881957699385636e-21,9.90359866899927e-21
8,2,14,,,2.6165162024198048e-20,-3621.3333333333335,3.881354994102358e-21,9.986608144365245e-21
8,2,15,,,2.6238974260089333e-20,-3621.3333333333335,3.88143949644552e-21,9.992244792747175e-21
8,2,16,,,2.6524681212260845e-20,-3621.3333333333335,3.839726179787037e-21,1.0016155380124288e-20
8,2,17,,,0.23209105640645866,-3674.6666666666665,0.08322301886985455,0.11780249802576434
8,2,18,,,0.23196644638382974,-3674.6666666666665,0.08312218114083433,0.11767874217358876
8,2,19,,,0.2319236374113154,-3674.6666666666665,0.08308888431235002,0.11763752258912555
8,2,20,,,0.23192333827250233,-3674.6666666666665,0.08308688308916751,0.11763459765379797
8,2,21,,,0.23180489694011985,-3674.6666666666665,0.08295485057389716,0.1174689785912471
8,2,22,,,0.2996887399919124,3642.6666666666665,0.11527976373376865,0.16186042772751566
8,2,23,,,0.2996887399919124,3642.6666666666665,0.11527976373376865,0.16186042772751566
8,2,24,,,0.29982124927144393,3642.6666666666665,0.1153210737180816,0.1619172376778394
8,2,25,,,0.29983927397003757,3642.6666666666665,0.11532956725350375,0.16192861873266212
8,2,26,,,0.2998877493574005,3642.6666666666665,0.11533480043673805,0.16193679865146776
8,2,27,,,0.29986790270078034,3642.6666666666665,0.11532196774770363,0.16191926821219751
8,2,28,,,0.30887078278654373,3642.6666666666665,0.1136522204524008,0.16047304829036
8,2,29,,,0.3088903784406557,3642.6666666666665,0.11365820646863116,0.1604821318115029
8,2,30,,,0.3088989825687804,3642.6666666666665,0.11365532585583316,0.16048121658216455
8,2,31,,,0.3088750397336731,3642.6666666666665,0.11363283778405227,0.16045584281479927
8,2,32,,,0.7579248060794755,3637.3333333333335,0.4113630602558133,0.518959087919121
8,2,33,,,0.7579248060794755,3637.3333333333335,0.4113630602558133,0.518959087919121
8,2,34,,,0.760699382198255,3637.3333333333335,0.4103985858497478,0.5179809136232764
8,2,35,,,0.7609481784267882,3637.3333333333335,0.41032583749269474,0.5179093659733196
8,2,36,,,0.7609481784267882,3637.3333333333335,0.41032583749269474,0.5179093659733196
8,2,37,,,0.7613426398496558,3637.3333333333335,0.41022606245968896,0.517817196163024
8,2,38,,,1.602080105276743e-20,3642.6666666666665,3.0258260243739116e-21,6.135002025464485e-21
8,2,39,,,1.5943252251224995e-20,3642.6666666666665,3.0286501016612955e-21,6.074498924934118e-21
8,2,40,,,1.5943252251224995e-20,3642.6666666666665,3.0286501016612955e-21,6.074498924934118e-21
8,2,41,,,1.5801110997977855e-20,3642.6666666666665,3.0036476591385632e-21,6.0672701422360175e-21
8,2,42,,,1.5845962902280466e-20,3642.6666666666665,2.9958819269414565e-21,6.069608687440738e-21
8,2,43,,,1.5845962902280466e-20,3642.6666666666665,2.9958819269414565e-21,6.069608687440738e-21
8,2,44,,,0.26938438819508803,3642.6666666666665,0.08794723311374653,0.13042475564772227
8,2,45,,,0.2694675767965995,3642.6666666666665,0.08798310978210794,0.13046888678246835
8,2,46,,,0.26953630228627956,3642.6666666666665,0.08801398489368646,0.13050568622035608
8,2,47,,,0.2694616945203115,3642.6666666666665,0.08797955519304869,0.13046545645051003
8,2,48,,,0.35709799344251253,3642.6666666666665,0.04758657607939545,0.08206230667658704
8,2,49,,,0.35689673286977797,3642.6666666666665,0.047806969560744705,0.08201840726556346
8,3,4,,,9.97089571715745e-20,-3642.6666666666665,2.353613877819405e-20,4.9091565465357617e-20
8,3,5,,,9.97089571715745e-20,-3642.6666666666665,2.353613877819405e-20,4.9091565465357617e-20
8,3,6,,,1.0016368042233607e-19,-3642.6666666666665,2.8865256693380577e-20,6.320559116630214e-20
8,3,7,,,9.992784501843536e-20,-3642.6666666666665,2.7978835390364236e-20,5.86349440063163e-20
8,3,8,,,1.0025186846614648e-19,-3642.6666666666665,2.8646642976266556e-20,6.588800432022308e-20
8,3,9,,,1.0025186846614648e-19,-3642.6666666666665,2.8646642976266556e-20,6.588800432022308e-20
8,3,10,,,2.6582435127514723e-20,-3615.9999999999995,4.032247280488943e-21,1.0213100400325432e-20
8,3,11,,,2.658308136545296e-20,-3621.3333333333335,4.008777320312989e-21,1.0212669656549242e-20
8,3,12,,,2.658308136545296e-20,-3621.3333333333335,4.008777320312989e-21,1.0212669656549242e-20
8,3,13,,,2.7408947543002865e-20,-3621.3333333333335,3.921824408446016e-21,1.031555402441977e-20
8,3,14,,,2.771035996328899e-20,-3621.3333333333335,3.904957027815333e-21,1.0202542730126941e-20
8,3,15,,,2.786082409730926e-20,-3621.3333333333335,3.8976681719322616e-21,1.0217618626747944e-20
8,3,16,,,2.8508326210763476e-20,-3621.3333333333335,3.8148710274374534e-21,9.995135286758099e-21
8,3,17,,,0.23151888792319425,-3674.6666666666665,0.08291995922148716,0.117423527107384
8,3,18,,,0.23139448162941623,-3674.6666666666665,0.0828193626500724,0.11730004892333205
8,3,19,,,0.2313517414374298,-3674.6666666666665,0.08278614606614178,0.11725892195187305
8,3,20,,,0.2313514410169968,-3674.6666666666665,0.08278414724193543,0.11725600092717553
8,3,21,,,0.23123323305955196,-3674.6666666666665,0.0826524206506518,0.11708138628700629
8,3,22,,,0.29901864626021596,3642.6666666666665,0.11489394452971596,0.1613693282216346
8,3,23,,,0.29901864626021596,3642.6666666666665,0.11489394452971596,0.1613693282216346
8,3,24,,,0.2991510514175538,3642.6666666666665,0.11493513427953493,0.16142599060980156
8,3,25,,,0.2991690670071205,3642.6666666666665,0.11494360675938953,0.16143734700740348
8,3,26,,,0.299217497324113,3642.6666666666665,0.11494881374732825,0.1614454907845069
8,3,27,,,0.2991976609410951,3642.6666666666665,0.11493601080363887,0.161427994929154
8,3,28,,,0.30818722205306776,3642.6666666666665,0.11326680754090657,0.15999430675784176
8,3,29,,,0.3082067972201837,3642.6666666666665,0.11327277590383521,0.16000337087012675
8,3,30,,,0.3082153799694935,3642.6666666666665,0.11326989845443665,0.1600024560864508
8,3,31,,,0.3081914367111073,3642.6666666666665,0.11324746351516801,0.15997713502941555
8,3,32,,,0.7585429155663406,3637.3333333333335,0.41048993595315175,0.5180938294572133
8,3,33,,,0.7585429155663406,3637.3333333333335,0.41048993595315175,0.5180938294572133
8,3,34,,,0.7613079406825605,3637.3333333333335,0.4095263875400312,0.5171224853425173
8,3,35,,,0.7615558798920427,3637.3333333333335,0.409453703647076,0.5170509476762497
8,3,36,,,0.7615558798920427,3637.3333333333335,0.409453703647076,0.5170509476762497
8,3,37,,,0.7619489836226343,3637.3333333333335,0.40935402058147136,0.516958776113139
8,3,38,,,1.551081854193129e-20,3642.6666666666665,2.9635619911605877e-21,5.943137131152343e-21
8,3,39,,,1.5457428612181578e-20,3642.6666666666665,2.9465238748794413e-21,5.8884097189611514e-21
8,3,40,,,1.5457428612181578e-20,3642.6666666666665,2.9465238748794413e-21,5.8884097189611514e-21
8,3,41,,,1.5388322974548153e-20,3642.6666666666665,2.895214086025853e-21,5.8802858984708024e-21
8,3,42,,,1.5424739678759854e-20,3642.6666666666665,2.8866862846984457e-21,5.871639361636812e-21
8,3,43,,,1.5424739678759854e-20,3642.6666666666665,2.8866862846984457e-21,5.871639361636812e-21
8,3,44,,,0.2687147014798045,3642.6666666666665,0.08762834037050178,0.1300128865629574
8,3,45,,,0.268797791013258,3642.6666666666665,0.08766411022264055,0.13005690826368815
8,3,46,,,0.2688664415807226,3642.6666666666665,0.08769489451422004,0.13009361658630086
8,3,47,,,0.26879191014079534,3642.6666666666665,0.0876605653398621,0.13005348630749847
8,3,48,,,0.35650377261557337,3642.6666666666665,0.04748367616917435,0.08196440629638092
8,3,49,,,0.35630418260933544,3642.6666666666665,0.04770370605888352,0.08192145769374073
8,4,5,,,1.0000000000000007,-1946.6666666666665,1.0,1.0000000000000002
8,4,6,,,0.9999970287762191,-997.3333333333334,0.9999951477479475,0.9999964041371265
8,4,7,,,0.9999992206194734,-1002.6666666666665,0.999998753878736,0.999999099972262
8,4,8,,,0.9999952991296889,-997.3333333333334,0.9999922314134301,0.9999942469330272
8,4,9,,,0.9999952991296889,-997.3333333333334,0.9999922314134301,0.9999942469330272
8,4,10,,,0.38540788602945364,-3642.6666666666665,0.15520928901651704,0.2055651378784144
8,4,11,,,0.3855599451948227,-3642.6666666666665,0.15531050216466005,0.20567276524994688
8,4,12,,,0.3855599451948227,-3642.6666666666665,0.15531050216466005,0.20567276524994688
8,4,13,,,0.38567273763359844,-3642.6666666666665,0.1554082046246241,0.20577073870109766
8,4,14,,,0.38561546218312653,-3642.6666666666665,0.15538265588383007,0.2057400508951849
8,4,15,,,0.3857481963351686,-3642.6666666666665,0.15546691028781856,0.20583229120964144
8,4,16,,,0.38570898544053384,-3642.6666666666665,0.15545550920162732,0.20582321619137695
8,4,17,,,9.831243492020174e-21,3674.6666666666665,1.4303960791985647e-21,3.3691784667618916e-21
8,4,18,,,8.2399574310484e-21,3674.6666666666665,1.5295678611021316e-21,3.5586210610657894e-21
8,4,19,,,8.025601324099296e-21,-3648.0,1.5496496257360775e-21,3.593621300027643e-21
8,4,20,,,8.064178089147133e-21,-3648.0,1.550855335588656e-21,3.5963520611045084e-21
8,4,21,,,9.271788755200164e-21,-3642.6666666666665,1.5275189167115901e-21,3.406710685718517e-21
8,4,22,,,1.014097712930217e-18,4010.666666666666,9.43858037923079e-20,2.572374459783909e-19
8,4,23,,,1.014097712930217e-18,4010.666666666666,9.43858037923079e-20,2.572374459783909e-19
8,4,24,,,1.0292580847310259e-18,4010.666666666666,9.551947595318759e-20,2.604369646997525e-19
8,4,25,,,1.0298115967171331e-18,4010.666666666666,9.55588681671027e-20,2.6056281098754963e-19
8,4,26,,,1.0389728945697896e-18,4010.666666666666,9.624176384266213e-20,2.6241795365618705e-19
8,4,27,,,1.0407401923937372e-18,4010.666666666666,9.637399078476819e-20,2.6276626261458717e-19
8,4,28,,,2.786453466373811e-17,-3317.3333333333335,1.0202342131290989e-18,3.154817975028658e-18
8,4,29,,,2.7913882749139115e-17,-3317.3333333333335,1.0213243974862216e-18,3.158000538624126e-18
8,4,30,,,2.8022264856038545e-17,-3317.3333333333335,1.0236447843373033e-18,3.164739705364613e-18
8,4,31,,,2.825442867952667e-17,-3317.3333333333335,1.0285472438629659e-18,3.1789043491210198e-18
8,4,32,,,4.7692099633968514e-20,-3642.6666666666665,6.9652583952714e-21,1.4482624907723625e-20
8,4,33,,,4.7692099633968514e-20,-3642.6666666666665,6.9652583952714e-21,1.4482624907723625e-20
8,4,34,,,4.7812560739336594e-20,-3642.6666666666665,7.09788037006079e-21,1.4423973656757064e-20
8,4,35,,,4.7850921699274644e-20,-3642.6666666666665,7.110750149101339e-21,1.443870891188104e-20
8,4,36,,,4.7850921699274644e-20,-3642.6666666666665,7.110750149101339e-21,1.443870891188104e-20
8,4,37,,,4.793110426512133e-20,-3642.6666666666665,7.127838798855133e-21,1.446498133857582e-20
8,4,38,,,0.8858529058751236,-3637.3333333333335,0.4674671309247003,0.5860690952793116
8,4,39,,,0.8864570549322637,-3637.3333333333335,0.4670474304141335,0.5856985861344417
8,4,40,,,0.8864570549322637,-3637.3333333333335,0.4670474304141335,0.5856985861344417
8,4,41,,,0.887668426867465,-3637.3333333333335,0.46618890127454415,0.5849419011807968
8,4,42,,,0.8879089134013667,-3637.3333333333335,0.4659674438322865,0.5847448766247338
8,4,43,,,0.8879089134013667,-3637.3333333333335,0.4659674438322865,0.5847448766247338
8,4,44,,,6.901038081716445e-11,3983.9999999999995,3.4643615186846784e-12,9.174789568338933e-12
8,4,45,,,6.732098891395145e-11,3983.9999999999995,3.371991020984562e-12,8.930986381541488e-12
8,4,46,,,6.585474465401947e-11,3983.9999999999995,3.291702800035328e-12,8.718886160529998e-12
8,4,47,,,6.778510922391136e-11,3983.9999999999995,3.395927784492067e-12,8.993977166962317e-12
8,4,48,,,8.344849643457547e-20,-3642.6666666666665,1.1444006695233014e-20,2.4263432717514643e-20
8,4,49,,,8.39139410696053e-20,-3642.6666666666665,1.1485616672711957e-20,2.4342298464356074e-20
8,5,6,,,0.9999970287762191,-997.3333333333334,0.9999951477479475,0.9999964041371265
8,5,7,,,0.9999992206194734,-1002.6666666666665,0.999998753878736,0.999999099972262
8,5,8,,,0.9999952991296889,-997.3333333333334,0.9999922314134301,0.9999942469330272
8,5,9,,,0.9999952991296889,-997.3333333333334,0.9999922314134301,0.9999942469330272
8,5,10,,,0.38540788602945364,-3642.6666666666665,0.15520928901651704,0.2055651378784144
8,5,11,,,0.3855599451948227,-3642.6666666666665,0.15531050216466005,0.20567276524994688
8,5,12,,,0.3855599451948227,-3642.6666666666665,0.15531050216466005,0.20567276524994688
8,5,13,,,0.38567273763359844,-3642.6666666666665,0.1554082046246241,0.20577073870109766
8,5,14,,,0.38561546218312653,-3642.6666666666665,0.15538265588383007,0.2057400508951849
8,5,15,,,0.3857481963351686,-3642.6666666666665,0.15546691028781856,0.20583229120964144
8,5,16,,,0.38570898544053384,-3642.6666666666665,0.15545550920162732,0.20582321619137695
8,5,17,,,9.831243492020174e-21,3674.6666666666665,1.4303960791985647e-21,3.3691784667618916e-21
8,5,18,,,8.2399574310484e-21,3674.6666666666665,1.5295678611021316e-21,3.5586210610657894e-21
8,5,19,,,8.025601324099296e-21,-3648.0,1.5496496257360775e-21,3.593621300027643e-21
8,5,20,,,8.064178089147133e-21,-3648.0,1.550855335588656e-21,3.5963520611045084e-21
8,5,21,,,9.271788755200164e-21,-3642.6666666666665,1.5275189167115901e-21,3.406710685718517e-21
8,5,22,,,1.014097712930217e-18,4010.666666666666,9.43858037923079e-20,2.572374459783909e-19
8,5,23,,,1.014097712930217e-18,4010.666666666666,9.43858037923079e-20,2.572374459783909e-19
8,5,24,,,1.0292580847310259e-18,4010.666666666666,9.551947595318759e-20,2.604369646997525e-19
8,5,25,,,1.0298115967171331e-18,4010.666666666666,9.55588681671027e-20,2.6056281098754963e-19
8,5,26,,,1.0389728945697896e-18,4010.666666666666,9.624176384266213e-20,2.6241795365618705e-19
8,5,27,,,1.0407401923937372e-18,4010.666666666666,9.637399078476819e-20,2.6276626261458717e-19
8,5,28,,,2.786453466373811e-17,-3317.3333333333335,1.0202342131290989e-18,3.154817975028658e-18
8,5,29,,,2.7913882749139115e-17,-3317.3333333333335,1.0213243974862216e-18,3.158000538624126e-18
8,5,30,,,2.8022264856038545e-17,-3317.3333333333335,1.0236447843373033e-18,3.164739705364613e-18
8,5,31,,,2.825442867952667e-17,-3317.3333333333335,1.0285472438629659e-18,3.1789043491210198e-18
8,5,32,,,4.7692099633968514e-20,-3642.6666666666665,6.9652583952714e-21,1.4482624907723625e-20
8,5,33,,,4.7692099633968514e-20,-3642.6666666666665,6.9652583952714e-21,1.4482624907723625e-20
8,5,34,,,4.7812560739336594e-20,-3642.6666666666665,7.09788037006079e-21,1.4423973656757064e-20
8,5,35,,,4.7850921699274644e-20,-3642.6666666666665,7.110750149101339e-21,1.443870891188104e-20
8,5,36,,,4.7850921699274644e-20,-3642.6666666666665,7.110750149101339e-21,1.443870891188104e-20
8,5,37,,,4.793110426512133e-20,-3642.6666666666665,7.127838798855133e-21,1.446498133857582e-20
8,5,38,,,0.8858529058751236,-3637.3333333333335,0.4674671309247003,0.5860690952793116
8,5,39,,,0.8864570549322637,-3637.3333333333335,0.4670474304141335,0.5856985861344417
8,5,40,,,0.8864570549322637,-3637.3333333333335,0.4670474304141335,0.5856985861344417
8,5,41,,,0.887668426867465,-3637.3333333333335,0.46618890127454415,0.5849419011807968
8,5,42,,,0.8879089134013667,-3637.3333333333335,0.4659674438322865,0.5847448766247338
8,5,43,,,0.8879089134013667,-3637.3333333333335,0.4659674438322865,0.5847448766247338
